dataset,matched_pairs,ate_rmse_m,ate_mean_m,ate_median_m,ate_scale,rpe_interval_sec,rpe_pairs,rpe_rmse_m,rpe_mean_m,rpe_median_m,rpe_rmse_percent,rpe_mean_percent,rpe_median_percent,rpe_rmse_deg,tracking_time_mean_ms,tracking_time_median_ms
rgbd_dataset_freiburg3_walking_rpy,394,0.03876600962815794,0.027847470765323505,0.018249342379681455,13.454797192127527,1.0,303,0.04971132630999131,0.03878300629892474,0.029153097813551694,164.48488901669455,96.11360791443227,66.60564699236224,0.9667303261271686,17.363835,15.910666
rgbd_dataset_freiburg3_walking_xyz,646,0.2038896957322403,0.16537584284887827,0.12247107770148498,38.13634414355636,1.0,617,0.19311465958382906,0.14123746617923838,0.12557454526818324,94.47578427757621,70.67218858093896,48.26362185236328,0.8302541936309445,18.229051,18.612750000000002
rgbd_dataset_freiburg3_walking_halfsphere,867,0.0990574191770571,0.06547183462761573,0.042781029042535695,11.132104488216703,1.0,795,0.0786770308733004,0.052183699952360836,0.02997875241121704,48.61688036534441,33.90833141985486,22.980938714015707,1.6579069674285623,20.172009000000003,20.467583
