dataset,matched_pairs,ate_rmse_m,ate_mean_m,ate_median_m,ate_scale,rpe_interval_sec,rpe_pairs,rpe_rmse_m,rpe_mean_m,rpe_median_m,rpe_rmse_percent,rpe_mean_percent,rpe_median_percent,rpe_rmse_deg,tracking_time_mean_ms,tracking_time_median_ms
rgbd_dataset_freiburg3_walking_xyz,841,0.03146950248721534,0.017889419370421655,0.013882895170162564,34.79410332599967,1.0,812,0.03559168187454907,0.021923347685038452,0.016891611611260744,32.69023107293877,17.037409068292177,8.489225413217579,0.6026311997677117,22.292633,21.353583999999998
rgbd_dataset_freiburg3_walking_halfsphere,242,0.039440988516419764,0.03585513865308526,0.03246676720109151,2.205056662905496,1.0,184,0.06635650278508297,0.056607200127691784,0.05161476305747653,89.01791223414831,70.97134280999933,56.45270622459685,2.16470838779478,17.681951,17.3565
rgbd_dataset_freiburg3_walking_rpy,229,0.03498590338840492,0.030637215915317616,0.026520576825915593,9.376132565913839,1.0,200,0.03607780410580471,0.03246763790398804,0.031460691758852535,109.54223568259332,102.85925828135052,103.62628034407678,0.7330212922553045,16.114002,14.552125
rgbd_dataset_freiburg3_walking_xyz,570,0.01671752183407679,0.013594300186230179,0.011363160597273866,14.58475593387757,1.0,541,0.022301736720002473,0.018033416823297347,0.01557511865149413,59.77920495993486,19.070781730413184,7.269943829062939,0.6521402901818548,17.899267,17.687166
rgbd_dataset_freiburg3_walking_xyz,529,0.024030805075342093,0.01782955346588094,0.0136436165279593,18.10566567571998,1.0,500,0.029323146586554025,0.022636122277747632,0.017326117299520417,27.97023261100958,17.213473633887364,9.024361745519393,0.6756594503873398,21.038603,20.216459
rgbd_dataset_freiburg3_walking_xyz,66,0.015910667157662903,0.013662393722487533,0.01157391108930999,2.1531320727347856,1.0,37,0.028400082245009346,0.02627486809700611,0.022024045936354385,52.103812945339335,48.1323920974767,44.34541946656205,0.7686827017770156,11.377669,7.92375
